worker_id,gender,english_first_language,age_group,education,mean_toxicity_score
4254,male,0,30-45,hs,0.20588235294117646
2649,male,0,30-45,hs,-0.1542056074766355
1049,male,1,30-45,bachelors,0.6933797909407665
2165,male,0,30-45,bachelors,0.16203703703703703
1529,male,0,18-30,some,0.039627039627039624
2572,male,0,45-60,hs,0.12614678899082568
3732,female,1,30-45,hs,0.81859410430839
2382,female,0,30-45,professional,0.5136986301369864
1664,female,0,18-30,hs,0.6840731070496083
876,female,0,18-30,professional,-0.05305039787798409
2269,male,0,30-45,masters,0.35194174757281554
767,male,0,Under 18,bachelors,0.006521739130434782
277,female,0,30-45,bachelors,0.36989247311827955
2137,female,1,,masters,-0.03464203233256351
4065,female,0,45-60,bachelors,0.034482758620689655
3895,male,0,18-30,hs,0.6523809523809524
385,male,0,18-30,masters,0.7468879668049793
2211,male,1,45-60,hs,0.042105263157894736
1204,male,0,18-30,bachelors,0.698237885462555
1132,male,0,30-45,hs,-0.0022222222222222222
1628,male,1,30-45,bachelors,0.514018691588785
1409,male,0,18-30,hs,0.07046979865771812
3146,male,0,18-30,bachelors,0.5584415584415584
264,male,0,30-45,hs,0.7098901098901099
1969,female,0,18-30,masters,0.37149532710280375
1079,female,0,30-45,hs,-0.013986013986013986
520,male,1,18-30,hs,0.6282894736842105
1455,female,1,18-30,masters,-0.08247422680412371
3938,female,0,30-45,bachelors,-0.00546448087431694
684,male,0,30-45,bachelors,0.05442176870748299
3157,male,0,Under 18,bachelors,0.6643192488262911
1142,female,0,18-30,bachelors,0.4801762114537445
2013,male,0,30-45,masters,-0.02727272727272727
2784,male,0,30-45,bachelors,-0.06192660550458716
897,female,0,18-30,bachelors,-0.016091954022988506
1609,female,1,30-45,hs,0.4472361809045226
1100,female,0,30-45,professional,-0.08490566037735849
1156,male,1,18-30,hs,0.4724770642201835
2777,female,0,18-30,professional,0.020642201834862386
2866,male,0,30-45,masters,-0.12735849056603774
1675,male,0,30-45,professional,0.0
1802,male,0,30-45,professional,-0.11764705882352941
3117,other,0,Under 18,hs,0.553072625698324
2242,female,0,30-45,hs,0.48936170212765956
863,male,0,18-30,hs,0.5206073752711496
2806,male,0,18-30,hs,1.7653429602888087
2531,male,1,18-30,hs,0.0988235294117647
3404,male,0,45-60,professional,-0.19158878504672897
2942,male,0,30-45,bachelors,0.36768149882903983
3483,male,0,18-30,bachelors,0.02040816326530612
1738,female,0,18-30,hs,0.16455696202531644
532,male,0,18-30,bachelors,-0.01978021978021978
3927,male,0,18-30,professional,-0.06132075471698113
2846,male,0,18-30,hs,0.08796296296296297
1383,male,0,45-60,bachelors,0.5934065934065934
1849,male,0,18-30,bachelors,-0.0022675736961451248
2827,female,1,Over 60,hs,0.2903225806451613
1647,male,0,18-30,bachelors,-0.2692307692307692
77,male,0,18-30,bachelors,0.3900523560209424
561,female,0,30-45,bachelors,0.008676789587852495
1484,male,0,30-45,professional,0.4106145251396648
2824,male,0,30-45,bachelors,-0.05581395348837209
847,male,0,18-30,bachelors,-0.061224489795918366
1808,male,0,30-45,bachelors,0.16511627906976745
2445,female,0,18-30,professional,-0.27906976744186046
819,female,0,18-30,hs,0.7572383073496659
2116,male,0,Under 18,hs,0.5269320843091335
3044,female,0,18-30,hs,-0.1372093023255814
7,male,0,18-30,bachelors,0.14065934065934066
1737,male,0,18-30,hs,-0.1111111111111111
1720,male,0,18-30,professional,0.13023255813953488
818,female,1,30-45,bachelors,0.6305309734513275
579,male,0,18-30,masters,0.12938596491228072
3564,male,0,18-30,bachelors,-0.030660377358490566
1418,female,1,30-45,masters,-0.006880733944954129
2332,male,0,Over 60,bachelors,0.5212264150943396
2838,male,0,18-30,hs,0.3333333333333333
2374,male,0,18-30,hs,0.3107476635514019
1103,female,1,18-30,professional,0.7209302325581395
4214,male,0,30-45,bachelors,0.4174757281553398
3776,male,0,18-30,professional,0.35294117647058826
1866,male,1,18-30,bachelors,-0.04576659038901602
3338,male,1,30-45,bachelors,0.6578947368421053
3670,male,1,18-30,bachelors,-0.023255813953488372
3865,female,0,30-45,hs,0.7892271662763466
2298,female,0,18-30,bachelors,-0.03317535545023697
2190,male,0,30-45,professional,0.6956521739130435
3492,male,1,18-30,professional,0.6548463356973995
3854,male,0,18-30,hs,-0.026004728132387706
169,male,0,18-30,bachelors,-0.0970464135021097
3574,male,1,18-30,bachelors,-0.16486486486486487
3441,male,0,18-30,bachelors,0.5759493670886076
852,male,0,18-30,professional,-0.06493506493506493
396,male,0,30-45,hs,-0.06485355648535565
953,female,0,18-30,hs,0.1524163568773234
2114,female,1,30-45,masters,-0.07529411764705882
3629,male,0,Under 18,bachelors,0.7535211267605634
522,male,0,18-30,hs,0.4955947136563877
1868,female,0,30-45,bachelors,0.5801886792452831
1639,male,1,18-30,bachelors,0.4485294117647059
1993,male,0,18-30,professional,0.06712962962962964
188,male,0,18-30,hs,-0.06741573033707865
3896,male,1,18-30,masters,-0.09389671361502347
89,male,0,30-45,masters,-0.1059190031152648
683,male,0,18-30,professional,-0.006329113924050633
2441,male,0,18-30,some,0.7563218390804598
3172,male,0,18-30,professional,-0.11738148984198646
3432,female,0,18-30,professional,0.008298755186721992
3904,female,0,30-45,bachelors,0.3301204819277108
660,male,0,18-30,hs,-0.11842105263157894
866,female,0,18-30,bachelors,-0.1292517006802721
2022,male,0,30-45,hs,0.4838709677419355
905,male,0,18-30,hs,0.5347222222222222
1302,male,0,30-45,hs,0.07223476297968397
1264,male,0,18-30,bachelors,-0.00228310502283105
1684,male,0,18-30,some,0.03953488372093023
3032,male,1,30-45,masters,0.340632603406326
2084,female,0,30-45,bachelors,0.6627906976744186
2745,male,0,45-60,hs,-0.020172910662824207
2722,female,0,30-45,bachelors,-0.12646370023419204
1506,male,1,18-30,masters,0.021176470588235293
788,female,0,18-30,professional,-0.0380952380952381
4222,male,0,18-30,bachelors,0.6390243902439025
416,male,0,30-45,hs,-0.02564102564102564
985,male,0,30-45,bachelors,0.01366120218579235
2194,male,0,30-45,professional,0.09722222222222222
3310,female,0,30-45,professional,0.7899761336515513
3042,female,0,18-30,some,-0.4
414,male,0,18-30,bachelors,0.7730496453900709
2201,female,1,30-45,hs,0.9457013574660633
1407,male,0,30-45,professional,0.6314553990610329
1477,female,1,45-60,hs,0.037037037037037035
2970,male,0,18-30,some,-0.12529002320185614
2735,male,0,45-60,hs,0.4143646408839779
1712,male,1,45-60,masters,0.1357142857142857
1366,female,0,30-45,hs,0.12183908045977011
3910,male,0,30-45,bachelors,0.020833333333333332
3019,male,1,18-30,bachelors,0.6729857819905213
1192,male,0,18-30,bachelors,0.6097560975609756
4140,female,0,30-45,bachelors,1.3574766355140186
2093,male,0,45-60,hs,0.3411214953271028
1538,female,0,18-30,professional,0.6009852216748769
3682,male,0,30-45,masters,0.07159353348729793
4003,male,0,45-60,bachelors,-0.1111111111111111
2795,male,0,18-30,masters,0.5773672055427251
3573,male,1,18-30,professional,0.4756380510440835
3484,male,0,18-30,hs,0.4474885844748858
4087,female,0,30-45,bachelors,0.7665369649805448
1758,male,1,18-30,bachelors,0.2240566037735849
2951,male,1,18-30,hs,0.7652582159624414
2820,female,0,45-60,some,-0.21888412017167383
289,male,0,45-60,hs,0.4829059829059829
309,female,0,45-60,bachelors,0.564935064935065
1597,male,0,18-30,masters,0.23297491039426524
2620,male,0,18-30,bachelors,0.3140877598152425
3803,male,0,18-30,hs,-0.10023310023310024
2063,female,0,30-45,professional,0.3340961098398169
2239,male,0,18-30,bachelors,0.12183908045977011
1164,male,0,18-30,masters,0.07457627118644068
254,male,0,18-30,hs,0.16304347826086957
3161,male,0,18-30,hs,0.4918032786885246
1850,male,0,30-45,hs,-0.013363028953229399
1709,male,0,Under 18,hs,0.5939675174013921
2605,male,0,18-30,bachelors,-0.34285714285714286
874,male,0,18-30,bachelors,0.08207343412526998
3986,male,0,18-30,masters,0.056338028169014086
153,female,0,30-45,bachelors,0.6274509803921569
1843,male,0,18-30,bachelors,0.42725173210161665
2661,female,0,Over 60,doctorate,0.14678899082568808
3279,male,0,Under 18,hs,-0.05620608899297424
2831,female,0,18-30,bachelors,0.05150214592274678
1656,male,0,,hs,0.6703786191536748
2529,male,0,30-45,hs,0.2028301886792453
3570,female,0,45-60,professional,0.37349397590361444
637,female,0,30-45,bachelors,0.25109170305676853
2776,male,0,30-45,hs,-0.052873563218390804
432,male,0,18-30,bachelors,0.03278688524590164
3015,female,0,18-30,bachelors,0.2517482517482518
1511,male,0,18-30,bachelors,-0.034482758620689655
2218,male,0,18-30,professional,-0.03263403263403263
2828,male,0,18-30,masters,-0.025943396226415096
4238,male,0,18-30,masters,0.4180522565320665
4151,male,1,30-45,hs,-0.0547945205479452
1416,female,0,18-30,professional,-0.017937219730941704
1498,female,0,18-30,masters,0.014084507042253521
427,male,0,18-30,bachelors,0.15192743764172337
3325,female,0,30-45,professional,-0.10638297872340426
1894,male,0,18-30,hs,0.2354368932038835
2879,male,1,30-45,professional,-0.03917050691244239
3596,male,0,18-30,hs,0.8782051282051282
3380,male,0,18-30,bachelors,0.5995316159250585
2900,male,1,30-45,bachelors,-0.10688836104513064
1088,female,0,30-45,masters,0.6194895591647331
976,male,0,30-45,professional,0.06888888888888889
720,male,0,30-45,bachelors,-0.44954128440366975
2145,female,0,18-30,bachelors,0.2388888888888889
3548,male,0,45-60,hs,-0.013114754098360656
1492,male,0,18-30,bachelors,0.6991150442477876
518,male,0,18-30,hs,-0.0903010033444816
2216,male,0,30-45,hs,-0.10344827586206896
4075,female,1,18-30,bachelors,0.7050691244239631
1219,male,0,30-45,bachelors,-0.0182648401826484
1274,male,0,18-30,professional,0.0
3546,male,0,30-45,professional,0.5462184873949579
3606,male,0,Under 18,hs,0.7949790794979079
3357,female,0,30-45,bachelors,-0.028169014084507043
240,male,0,18-30,professional,-0.03648068669527897
3343,male,0,30-45,bachelors,-0.04470588235294118
1520,male,0,18-30,bachelors,-0.20092378752886836
963,female,1,30-45,hs,-0.14316702819956617
3027,female,0,30-45,hs,0.3587962962962963
4278,male,0,18-30,hs,0.2
2174,female,0,30-45,bachelors,0.05555555555555555
438,male,0,18-30,hs,-0.19827586206896552
1532,male,0,18-30,hs,0.7580645161290323
182,male,0,18-30,hs,0.4223194748358862
806,male,0,18-30,bachelors,-0.023554603854389723
1494,male,0,18-30,bachelors,0.4096109839816934
2329,female,1,18-30,hs,0.04819277108433735
4113,male,0,18-30,hs,-0.014150943396226415
2338,male,0,18-30,hs,-0.020833333333333332
3002,female,0,18-30,masters,0.5573770491803278
2019,male,0,18-30,masters,0.05034324942791762
670,male,0,,bachelors,0.7627906976744186
1677,male,0,30-45,professional,0.01839080459770115
3072,male,0,18-30,bachelors,-0.07520891364902507
1111,male,0,18-30,hs,0.11383928571428571
506,male,0,30-45,bachelors,-0.07547169811320754
687,female,0,18-30,bachelors,-0.07086614173228346
3755,male,1,18-30,bachelors,-0.07547169811320754
4252,female,0,18-30,some,0.11428571428571428
1221,female,0,18-30,professional,0.32158590308370044
3409,female,1,45-60,hs,0.4017857142857143
2351,male,1,18-30,professional,0.38443935926773454
3040,male,0,18-30,bachelors,0.7611241217798594
835,male,0,18-30,masters,0.5076923076923077
1340,male,0,18-30,bachelors,0.5210084033613446
4178,male,0,45-60,hs,0.625
2858,female,1,30-45,masters,0.3089622641509434
231,male,0,18-30,bachelors,0.7208791208791209
526,female,0,18-30,bachelors,-0.07531380753138076
3470,female,0,18-30,masters,-0.11832946635730858
129,male,0,30-45,bachelors,0.6160337552742616
288,male,0,18-30,hs,0.43237250554323725
3035,female,0,18-30,bachelors,0.6876790830945558
2683,male,1,30-45,hs,-0.020594965675057208
504,male,0,30-45,bachelors,-0.2068230277185501
1149,male,0,30-45,masters,0.21962616822429906
3827,female,0,18-30,bachelors,0.10144927536231885
2379,female,0,18-30,bachelors,0.0
2665,female,0,18-30,hs,0.7142857142857143
3684,female,0,45-60,bachelors,-0.02247191011235955
2424,female,0,18-30,bachelors,0.5105386416861827
4240,male,0,30-45,bachelors,-0.12222222222222222
1436,male,1,30-45,bachelors,0.5801886792452831
2999,male,0,30-45,masters,0.28174603174603174
3839,male,1,18-30,bachelors,0.3867924528301887
959,male,1,18-30,masters,-0.05542725173210162
1711,male,0,30-45,professional,0.013953488372093023
2474,female,1,30-45,hs,0.5245901639344263
1345,male,1,30-45,bachelors,0.43080357142857145
1820,male,0,18-30,bachelors,0.0
848,male,1,30-45,bachelors,0.6601941747572816
2850,male,0,30-45,hs,-0.06620209059233449
3108,male,0,18-30,professional,0.20681818181818182
4174,male,0,30-45,hs,-0.21301775147928995
1223,male,1,30-45,professional,0.05934065934065934
528,male,0,18-30,bachelors,0.0044444444444444444
2369,female,0,18-30,bachelors,0.3986013986013986
2574,female,0,Under 18,hs,0.09219858156028368
1713,male,0,18-30,hs,0.5028248587570622
3308,female,0,30-45,bachelors,0.5519630484988453
291,female,0,30-45,hs,0.008385744234800839
1968,female,0,18-30,bachelors,0.6342592592592593
335,female,0,18-30,hs,0.01735357917570499
1906,male,0,30-45,hs,-0.09722222222222222
1564,male,0,30-45,hs,-0.027972027972027972
2339,male,0,30-45,hs,0.54292343387471
2337,male,0,18-30,masters,0.5252293577981652
207,male,0,Under 18,hs,-0.0511727078891258
3033,female,1,30-45,masters,0.4218009478672986
999,male,0,18-30,hs,0.24622030237580994
2974,male,0,18-30,hs,0.05491990846681922
3107,female,0,18-30,bachelors,-0.07692307692307693
3551,male,0,18-30,bachelors,0.4988344988344988
2081,male,0,18-30,bachelors,0.033766233766233764
1191,male,0,45-60,bachelors,-0.07692307692307693
4219,male,0,30-45,professional,0.2463768115942029
1282,male,1,18-30,bachelors,0.7866666666666666
2425,male,0,18-30,masters,0.5070422535211268
3843,male,0,18-30,bachelors,0.62004662004662
1668,male,1,18-30,bachelors,-0.12698412698412698
2691,male,0,18-30,hs,0.7452380952380953
1753,male,0,18-30,professional,0.05660377358490566
3011,male,0,18-30,hs,-0.08857808857808858
4044,male,0,30-45,professional,0.19014084507042253
1363,male,0,30-45,professional,0.35714285714285715
2393,female,0,30-45,bachelors,-0.07111111111111111
620,male,0,30-45,masters,-0.03669724770642202
851,male,0,18-30,masters,0.15306122448979592
3729,male,0,30-45,bachelors,0.7066666666666667
2309,male,0,18-30,bachelors,0.40482573726541554
1920,male,1,18-30,hs,0.1
2842,male,0,30-45,hs,0.5700712589073634
372,male,0,30-45,bachelors,0.028634361233480177
3092,male,0,18-30,hs,0.8482142857142857
2857,female,0,18-30,hs,0.32298136645962733
658,male,0,18-30,hs,0.7907488986784141
3055,female,0,18-30,hs,-0.05647058823529412
2213,female,0,18-30,masters,-0.037037037037037035
3336,male,0,18-30,hs,-0.0047169811320754715
977,female,0,30-45,hs,0.5774647887323944
600,male,0,18-30,bachelors,-0.15878378378378377
3297,male,0,18-30,hs,-0.04225352112676056
3162,female,0,30-45,masters,0.5046728971962616
3455,male,0,30-45,masters,0.04316546762589928
2421,female,1,18-30,hs,0.4121212121212121
3102,male,0,30-45,professional,0.6344339622641509
195,male,0,30-45,bachelors,0.4236559139784946
2267,female,0,45-60,hs,0.04357798165137615
3608,male,0,30-45,bachelors,0.672209026128266
1148,male,1,30-45,bachelors,-0.08552631578947369
400,female,0,30-45,bachelors,0.021929824561403508
482,male,0,Under 18,hs,0.18719211822660098
1298,female,1,18-30,bachelors,0.922566371681416
1658,male,0,18-30,bachelors,0.024390243902439025
3235,female,0,30-45,bachelors,0.6666666666666666
850,male,1,30-45,hs,0.30526315789473685
1289,female,0,18-30,hs,0.30296127562642367
1577,female,1,45-60,bachelors,-0.1527777777777778
3826,female,0,30-45,masters,0.12295081967213115
1307,male,0,30-45,hs,-0.002364066193853428
1623,female,1,30-45,bachelors,0.22857142857142856
1883,female,1,18-30,hs,0.37209302325581395
2564,male,0,18-30,hs,0.27699530516431925
14,male,1,30-45,bachelors,0.2318840579710145
278,male,0,18-30,hs,0.4524793388429752
2118,male,0,18-30,bachelors,0.6837837837837838
1650,male,0,18-30,masters,0.5756880733944955
1523,male,0,Under 18,hs,0.45126353790613716
2834,female,1,30-45,masters,-0.046511627906976744
1461,male,0,30-45,hs,-0.03218390804597701
933,male,0,,some,-0.1415525114155251
463,female,0,18-30,bachelors,0.3161592505854801
443,male,0,18-30,hs,-0.24789915966386555
2275,male,1,30-45,bachelors,0.7272727272727273
3569,male,0,18-30,hs,0.30697674418604654
2581,male,0,18-30,some,-0.07637231503579953
4273,female,0,18-30,bachelors,0.6229508196721312
1878,male,1,18-30,professional,0.3586206896551724
909,male,1,18-30,hs,0.20484581497797358
612,male,1,18-30,bachelors,-1.0
3640,male,1,18-30,masters,-0.12354312354312354
3715,female,0,Over 60,professional,-0.14186046511627906
4256,female,0,18-30,bachelors,0.5757575757575758
3500,male,0,18-30,hs,0.8883826879271071
3881,male,0,18-30,masters,-0.2273781902552204
4122,female,1,30-45,hs,0.5555555555555556
2451,male,1,18-30,bachelors,0.6728538283062645
1112,female,0,18-30,hs,0.0
1774,female,0,18-30,professional,0.13165266106442577
3615,male,0,30-45,masters,0.46436781609195404
1696,male,0,30-45,hs,0.02054794520547945
2170,male,0,18-30,hs,0.38
3884,female,0,30-45,bachelors,-0.06744186046511629
744,male,0,18-30,hs,0.6996466431095406
3065,male,1,18-30,masters,-0.04460093896713615
2953,male,0,30-45,professional,-0.06763285024154589
421,male,0,18-30,masters,0.04051172707889126
2289,male,1,30-45,bachelors,0.04825737265415549
2444,male,0,30-45,hs,0.15046296296296297
904,male,0,18-30,hs,0.28868360277136257
1018,male,0,18-30,professional,-0.27906976744186046
3918,male,0,30-45,bachelors,0.26046511627906976
3637,male,0,18-30,bachelors,-0.13625866050808313
3272,male,0,30-45,hs,-0.15172413793103448
3450,female,0,30-45,hs,0.00468384074941452
313,male,0,18-30,hs,0.29835390946502055
3256,female,1,30-45,hs,0.5173210161662818
3207,male,0,18-30,bachelors,0.4253393665158371
2233,male,0,30-45,hs,0.3225058004640371
2466,male,1,18-30,bachelors,0.009237875288683603
3618,male,0,30-45,bachelors,0.0794392523364486
2808,female,0,30-45,hs,-0.011737089201877934
66,male,0,30-45,masters,-0.06363636363636363
358,male,0,30-45,hs,-0.013888888888888888
3281,female,0,45-60,hs,0.7175141242937854
2636,male,1,18-30,masters,-0.10297482837528604
2195,male,1,18-30,hs,0.02127659574468085
935,female,0,30-45,hs,0.019823788546255508
3237,male,0,18-30,masters,-0.01405152224824356
4037,male,0,18-30,bachelors,0.19047619047619047
2522,male,0,,bachelors,-0.12954545454545455
590,male,0,30-45,hs,-0.04672897196261682
2719,male,0,45-60,professional,-0.27848101265822783
171,male,1,30-45,some,0.7617554858934169
1781,male,0,18-30,masters,-0.0702576112412178
1314,female,0,30-45,masters,0.03935185185185185
946,female,0,30-45,hs,-0.002380952380952381
3990,male,0,18-30,bachelors,0.18421052631578946
354,male,0,30-45,bachelors,0.04205607476635514
1094,male,0,30-45,masters,0.7605633802816901
773,male,1,30-45,bachelors,-0.09297052154195011
2643,male,0,30-45,bachelors,0.8157894736842105
764,male,0,30-45,bachelors,0.6666666666666666
3365,female,0,18-30,masters,0.04964539007092199
1559,male,0,18-30,masters,0.04377880184331797
4149,female,1,18-30,bachelors,0.23214285714285715
3961,male,0,30-45,professional,0.20833333333333334
3351,male,0,30-45,hs,0.04225352112676056
3329,male,0,30-45,hs,0.1351981351981352
880,male,1,30-45,masters,0.07272727272727272
780,female,0,30-45,bachelors,0.30851063829787234
1117,female,0,18-30,bachelors,-0.06323185011709602
710,male,0,18-30,hs,0.5616438356164384
2291,male,0,30-45,masters,-0.09006928406466513
3103,female,0,18-30,bachelors,0.1282051282051282
998,male,0,18-30,bachelors,0.017582417582417582
3977,female,0,18-30,bachelors,-0.07801418439716312
46,female,0,18-30,bachelors,-0.0948509485094851
993,female,0,18-30,bachelors,0.41898148148148145
2709,male,0,30-45,bachelors,0.29343629343629346
1471,female,1,45-60,bachelors,0.31381733021077285
916,male,0,30-45,masters,-0.14035087719298245
2198,male,0,18-30,bachelors,0.43548387096774194
802,female,0,30-45,professional,0.5334821428571429
2589,female,1,30-45,some,0.4117647058823529
576,male,0,30-45,masters,0.4636363636363636
2783,female,0,18-30,bachelors,0.09425287356321839
3024,male,1,30-45,bachelors,0.35331230283911674
491,male,0,30-45,hs,0.19413092550790068
2206,male,0,18-30,bachelors,0.7976744186046512
3486,female,1,45-60,hs,0.3564356435643564
4019,female,1,45-60,bachelors,0.4861751152073733
2867,male,1,18-30,hs,0.3767441860465116
2223,male,0,18-30,hs,0.7407407407407407
47,male,0,18-30,bachelors,-0.16517857142857142
3192,male,0,45-60,masters,0.11374407582938388
1346,male,0,18-30,hs,0.6180555555555556
376,female,0,18-30,bachelors,0.6533333333333333
1434,male,0,18-30,professional,0.19861431870669746
2702,female,0,Over 60,masters,-0.058823529411764705
1695,male,0,30-45,hs,-0.013623978201634877
3553,male,0,18-30,some,0.585081585081585
2558,male,0,30-45,bachelors,-0.09744779582366589
1168,male,0,18-30,hs,0.7301587301587301
17,male,0,18-30,professional,0.22269807280513917
2107,male,0,18-30,hs,-0.017094017094017096
1952,male,0,18-30,hs,0.03189066059225513
795,male,0,18-30,professional,0.2234762979683973
2994,male,0,18-30,masters,0.7197149643705463
2541,male,0,18-30,hs,0.5011820330969267
865,male,0,18-30,hs,-0.05473684210526316
2103,male,0,30-45,professional,0.6099290780141844
1151,male,0,18-30,bachelors,-0.05215419501133787
3332,male,0,30-45,bachelors,-0.10426540284360189
2825,female,0,18-30,hs,0.6875
1392,male,0,18-30,masters,0.5581395348837209
2746,male,0,45-60,bachelors,-0.0625
1605,female,0,30-45,masters,0.16933638443935928
1922,male,0,18-30,hs,0.013953488372093023
1832,male,0,18-30,bachelors,-0.1371841155234657
3339,male,0,18-30,bachelors,0.5294117647058824
3686,female,0,18-30,masters,0.8235294117647058
834,male,0,30-45,bachelors,0.053304904051172705
2303,male,0,18-30,professional,0.6420664206642066
4013,male,0,30-45,masters,0.4482758620689655
1127,male,0,18-30,bachelors,0.4835164835164835
3046,female,0,30-45,professional,-0.06682027649769585
820,male,1,30-45,masters,0.175
23,male,1,30-45,professional,0.17364016736401675
3701,female,0,18-30,bachelors,0.5963302752293578
1613,male,0,18-30,professional,0.6705336426914154
412,male,0,30-45,bachelors,0.6194895591647331
2927,female,0,18-30,professional,0.3333333333333333
3071,male,0,18-30,professional,0.6357308584686775
2899,male,0,18-30,bachelors,0.07728337236533958
987,female,1,30-45,bachelors,0.1284796573875803
4069,female,1,30-45,hs,0.5509259259259259
512,male,0,45-60,professional,0.5086580086580087
2959,male,0,18-30,professional,0.22247706422018348
2232,male,1,30-45,masters,0.49074074074074076
2188,male,0,18-30,bachelors,0.5813397129186603
3122,female,0,30-45,masters,0.39617486338797814
1876,female,0,45-60,hs,-0.10981308411214953
2598,female,0,30-45,bachelors,-0.2219626168224299
1241,female,0,18-30,hs,0.25617977528089886
1137,male,1,18-30,bachelors,0.4551569506726457
1586,female,0,18-30,hs,0.12354312354312354
1933,male,0,30-45,bachelors,0.0
3472,female,0,18-30,bachelors,0.4572192513368984
3105,female,1,18-30,some,-0.09069767441860466
1384,male,0,18-30,hs,-0.13636363636363635
2182,male,0,18-30,bachelors,-0.3663594470046083
3837,male,0,30-45,masters,0.03260869565217391
2222,female,0,18-30,bachelors,-0.04716981132075472
6,female,0,30-45,professional,0.6833333333333333
2486,male,0,45-60,masters,-0.03009259259259259
2143,female,1,45-60,hs,1.223529411764706
1420,female,0,30-45,professional,-0.03325942350332594
543,male,0,18-30,professional,0.5555555555555556
3534,female,0,18-30,bachelors,0.41037735849056606
1930,male,0,18-30,masters,-0.1258741258741259
2931,female,0,18-30,hs,0.7201166180758017
284,male,0,18-30,bachelors,0.15677966101694915
3966,female,0,45-60,bachelors,-0.4444444444444444
3674,male,0,30-45,professional,0.04878048780487805
3985,male,0,45-60,bachelors,1.037037037037037
329,male,0,18-30,bachelors,0.49353448275862066
1431,female,1,18-30,bachelors,-0.13114754098360656
486,male,1,30-45,hs,0.3859060402684564
317,male,0,18-30,bachelors,0.01948051948051948
500,male,0,45-60,professional,-0.06575963718820861
510,female,0,30-45,doctorate,-0.06859205776173286
2008,female,0,18-30,hs,0.0
3891,male,0,18-30,bachelors,0.5710843373493976
1294,male,0,18-30,masters,0.38495575221238937
2109,male,1,30-45,hs,0.3446327683615819
4231,female,1,30-45,hs,0.4858490566037736
3685,male,0,30-45,hs,-0.020930232558139535
1653,male,0,18-30,hs,0.6509433962264151
4241,male,1,30-45,masters,-0.08360128617363344
3014,male,0,18-30,professional,-0.16129032258064516
327,male,1,18-30,professional,0.16778523489932887
2504,female,1,18-30,hs,-0.06481481481481481
3636,female,1,18-30,hs,-0.037122969837587005
1061,male,1,18-30,bachelors,-0.008310249307479225
3556,male,1,18-30,bachelors,-0.13099041533546327
1141,female,0,30-45,hs,0.20787746170678337
712,male,0,18-30,hs,0.2478134110787172
1267,male,0,30-45,hs,-0.06741573033707865
3159,male,0,18-30,bachelors,0.19953051643192488
4270,male,0,30-45,masters,-0.030303030303030304
838,male,0,18-30,bachelors,0.2421875
606,male,0,30-45,professional,0.6993603411513859
2447,male,0,30-45,masters,0.39953271028037385
1028,male,0,18-30,hs,-0.19369369369369369
1155,male,0,18-30,professional,-0.3257918552036199
2700,female,0,45-60,hs,0.43023255813953487
722,male,0,30-45,hs,0.5278396436525612
3748,female,1,45-60,professional,0.4444444444444444
3424,male,0,18-30,bachelors,0.010638297872340425
304,male,0,18-30,bachelors,-0.04032258064516129
4233,male,0,18-30,masters,-0.16666666666666666
2734,male,1,18-30,bachelors,0.45588235294117646
2986,male,0,18-30,bachelors,-0.026726057906458798
574,male,0,30-45,hs,0.33116883116883117
4058,female,0,18-30,bachelors,0.32786885245901637
4073,female,1,30-45,bachelors,-0.22641509433962265
2146,male,0,Under 18,some,0.0023094688221709007
2906,female,0,18-30,bachelors,-0.04597701149425287
3552,male,0,Under 18,hs,0.018433179723502304
1369,female,0,18-30,professional,0.18981481481481483
4179,female,1,Over 60,bachelors,0.25
1198,female,0,18-30,bachelors,-0.034324942791762014
253,male,0,18-30,bachelors,0.046460176991150445
3429,female,0,30-45,professional,0.05868544600938967
2030,male,0,18-30,hs,0.679814385150812
321,male,0,18-30,hs,0.6595289079229122
3817,female,1,45-60,bachelors,0.4380664652567976
197,male,0,18-30,hs,-0.04288939051918736
120,female,1,18-30,bachelors,-0.06904231625835189
1496,female,1,45-60,hs,-0.02564102564102564
1257,male,0,18-30,masters,0.06359649122807018
206,female,0,45-60,professional,0.5333333333333333
1921,male,0,18-30,hs,-0.08294930875576037
1449,male,0,18-30,professional,-0.05947136563876652
474,male,0,18-30,bachelors,0.5756578947368421
2200,male,0,30-45,hs,0.7206572769953051
493,male,1,30-45,hs,-0.08714596949891068
2356,male,1,18-30,bachelors,0.7652582159624414
1107,male,0,18-30,bachelors,-0.037296037296037296
502,male,0,30-45,professional,0.7349896480331263
2523,female,0,18-30,masters,0.7189695550351288
2633,male,0,30-45,hs,0.6743119266055045
2464,male,1,18-30,bachelors,0.3574766355140187
3750,male,0,45-60,masters,-0.0794392523364486
2045,female,0,18-30,bachelors,0.08872901678657075
2078,female,1,18-30,professional,-0.06436781609195402
4007,female,0,18-30,doctorate,-0.11421911421911422
2971,male,0,30-45,hs,0.19721577726218098
1831,male,0,18-30,hs,-0.1191588785046729
3180,female,1,30-45,hs,0.5211267605633803
823,female,1,30-45,bachelors,0.16037735849056603
1327,female,0,30-45,bachelors,0.5354691075514875
2085,female,0,30-45,bachelors,0.6534883720930232
3087,female,1,18-30,bachelors,0.08430232558139535
3824,male,0,18-30,hs,-0.11374407582938388
2101,male,0,18-30,bachelors,-0.1531322505800464
3131,male,0,18-30,bachelors,0.011764705882352941
